status,nivel_confianca,id_brana,codigo_brana_atual,nome_brana_atual,nroproctab_easy,codconv_easy,nome_easy,metodo_match,divergencias,justificativa
revisar,M?DIA,40727,8050,Coroa em Resina sob implante,171,8050,Coroa em Resina sob implante,nome_exato + CODCONV,['codigo_nro'],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
revisar,M?DIA,40728,8060,Coroa Metal-free - (Cerampress),172,8060,Coroa Metal-free - (Cerampress),nome_exato + CODCONV,['codigo_nro'],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
revisar,M?DIA,40729,8070,Coroa Metal-free - (Inceram),173,8070,Coroa Metal-free - (Inceram),nome_exato + CODCONV,['codigo_nro'],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
revisar,M?DIA,40730,8080,Coroa Metal-free - (Procera),174,8080,Coroa Metal-free - (Procera),nome_exato + CODCONV,['codigo_nro'],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
revisar,M?DIA,40731,8090,Coroa Metal-free - (Zirconia; Sistema CAD/CAM),175,8090,Coroa Metal-free - (Zirconia; Sistema CAD/CAM),nome_exato + CODCONV,['codigo_nro'],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
revisar,M?DIA,40732,8100,Coroa Metal-free sob implante - (Cerampress),176,8100,Coroa Metal-free sob implante - (Cerampress),nome_exato + CODCONV,['codigo_nro'],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
revisar,M?DIA,40733,8110,Coroa Metal-free sob implante - (Inceram),177,8110,Coroa Metal-free sob implante - (Inceram),nome_exato + CODCONV,['codigo_nro'],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
revisar,M?DIA,40734,8120,Coroa Metal-free sob implante - (Procera),178,8120,Coroa Metal-free sob implante - (Procera),nome_exato + CODCONV,['codigo_nro'],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
revisar,M?DIA,40735,8130,Coroa Metal-free sob implante - (Zirconia; Sistema CAD/CAM),179,8130,Coroa Metal-free sob implante - (Zirconia; Sistema CAD/CAM),nome_exato + CODCONV,['codigo_nro'],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
revisar,M?DIA,40743,8500,E-MAX - Lente de contato,187,8500,E-MAX - Lente de contato,nome_exato + CODCONV,['codigo_nro'],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
revisar,M?DIA,40747,8220,Faceta em Porcelana,191,8220,Faceta em Porcelana,nome_exato + CODCONV,['codigo_nro'],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
revisar,M?DIA,40748,8230,Faceta em Resina Acrilica,192,8230,Faceta em Resina Acrilica,nome_exato + CODCONV,['codigo_nro'],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
revisar,M?DIA,40749,8240,Guia Cirurgico,193,8240,Guia Cirurgico,nome_exato + CODCONV,['codigo_nro'],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
