tipo,nroproctab,codconv,nome,especialidade,simbolo,preco,candidatos_brana_por_nome,candidatos_brana_por_codigo,candidatos_por_similaridade,posicao_relativa,motivo_bloqueio,id,codigo,candidatos_easy_dental
easy,96,2000,Cimentação de Coroa Total Definitiva,,,,[],[],"[{'id': 40652, 'codigo': 2000, 'nome': 'Cimenta\x87Æo de Coroa Total Definitiva', 'score': 0.9444}, {'id': 40653, 'codigo': 2010, 'nome': 'Cimenta\x87Æo de Coroa Total Provis¢ria', 'score': 0.75}, {'id': 40681, 'codigo': 3070, 'nome': 'Aumento de Coroa Cl¡nica - (Plastia)', 'score': 0.6176}]",,sem_candidato_semantico_confiavel,,,
easy,97,2010,Cimentação de Coroa Total Provisória,,,,[],[],"[{'id': 40653, 'codigo': 2010, 'nome': 'Cimenta\x87Æo de Coroa Total Provis¢ria', 'score': 0.9167}, {'id': 40652, 'codigo': 2000, 'nome': 'Cimenta\x87Æo de Coroa Total Definitiva', 'score': 0.7222}, {'id': 40773, 'codigo': 8450, 'nome': 'Reembasamento de Coroa Provis¢ria', 'score': 0.6957}]",,sem_candidato_semantico_confiavel,,,
easy,98,2020,Cimentação de Núcleo Metálico Fundido,,,,[],[],"[{'id': 40654, 'codigo': 2020, 'nome': 'Cimenta\x87Æo de N£cleo Met lico Fundido', 'score': 0.8919}, {'id': 40753, 'codigo': 8260, 'nome': 'N£cleo Met lico-fundido', 'score': 0.7}, {'id': 40890, 'codigo': 8261, 'nome': 'N£cleo Met lico fundido bi-partido', 'score': 0.5915}]",,sem_candidato_semantico_confiavel,,,
easy,99,2030,Cimentação de Prótese Parcial Fixa,,,,[],[],"[{'id': 40655, 'codigo': 2030, 'nome': 'Cimenta\x87Æo de Pr¢tese Parcial Fixa', 'score': 0.9118}, {'id': 40724, 'codigo': 8020, 'nome': 'Conserto de Pr¢tese Total e Parcial', 'score': 0.6377}, {'id': 40652, 'codigo': 2000, 'nome': 'Cimenta\x87Æo de Coroa Total Definitiva', 'score': 0.5714}]",,sem_candidato_semantico_confiavel,,,
easy,100,2040,Consulta de adaptação Psicológica,,,,[],[],"[{'id': 40656, 'codigo': 2040, 'nome': 'Consulta de adapta\x87Æo Psicol¢gica', 'score': 0.9091}, {'id': 40880, 'codigo': 2081, 'nome': 'Consulta de Reavalia\x87Æo Cl¡nica', 'score': 0.6875}, {'id': 40658, 'codigo': 2060, 'nome': 'Consulta de Emerg\x88ncia - (S bado, Domingo e Feriado)', 'score': 0.5}]",,sem_candidato_semantico_confiavel,,,
easy,101,2050,Consulta de Emergência,,,,[],[],"[{'id': 40657, 'codigo': 2050, 'nome': 'Consulta de Emerg\x88ncia', 'score': 0.9545}, {'id': 40658, 'codigo': 2060, 'nome': 'Consulta de Emerg\x88ncia - (S bado, Domingo e Feriado)', 'score': 0.6087}, {'id': 40659, 'codigo': 2070, 'nome': 'Consulta de Emerg\x88ncia Noturna - (22:00 s 06:00 hs)', 'score': 0.6087}]",,sem_candidato_semantico_confiavel,,,
easy,102,2060,"Consulta de Emergência - (Sábado, Domingo e Feriado)",,,,[],[],"[{'id': 40658, 'codigo': 2060, 'nome': 'Consulta de Emerg\x88ncia - (S bado, Domingo e Feriado)', 'score': 0.9574}, {'id': 40657, 'codigo': 2050, 'nome': 'Consulta de Emerg\x88ncia', 'score': 0.6087}, {'id': 40659, 'codigo': 2070, 'nome': 'Consulta de Emerg\x88ncia Noturna - (22:00 s 06:00 hs)', 'score': 0.5532}]",,sem_candidato_semantico_confiavel,,,
easy,103,2070,Consulta de Emergência Noturna - (22:00 às 06:00 hs),,,,[],[],"[{'id': 40659, 'codigo': 2070, 'nome': 'Consulta de Emerg\x88ncia Noturna - (22:00 s 06:00 hs)', 'score': 0.9684}, {'id': 40657, 'codigo': 2050, 'nome': 'Consulta de Emerg\x88ncia', 'score': 0.6}, {'id': 40658, 'codigo': 2060, 'nome': 'Consulta de Emerg\x88ncia - (S bado, Domingo e Feriado)', 'score': 0.5474}]",,sem_candidato_semantico_confiavel,,,
easy,104,2080,Consulta Inicial para Exame clínico,,,,[],[],"[{'id': 40660, 'codigo': 2080, 'nome': 'Consulta Inicial para Exame cl¡nico', 'score': 0.9714}, {'id': 40757, 'codigo': 8310, 'nome': 'Placa para Clareamento', 'score': 0.4912}, {'id': 40658, 'codigo': 2060, 'nome': 'Consulta de Emerg\x88ncia - (S bado, Domingo e Feriado)', 'score': 0.4634}]",,sem_candidato_semantico_confiavel,,,
easy,106,2100,Exame para Perícia Inicial e Final,,,,[],[],"[{'id': 40662, 'codigo': 2100, 'nome': 'Exame para Per¡cia Inicial e Final', 'score': 0.9706}, {'id': 40830, 'codigo': 275, 'nome': 'Grade palatina fixa', 'score': 0.4906}, {'id': 40666, 'codigo': 2140, 'nome': 'Radiografia Periapical', 'score': 0.4643}]",,sem_candidato_semantico_confiavel,,,
easy,112,7000,Implante - (técnica de Sammers),,,,[],[],"[{'id': 40668, 'codigo': 7000, 'nome': 'Implante - (t\x82cnica de Sammers)', 'score': 0.963}, {'id': 40887, 'codigo': 7023, 'nome': 'Implante Cone Morse + Enxerto', 'score': 0.5714}, {'id': 40854, 'codigo': 299, 'nome': 'Placa de Eschler', 'score': 0.5581}]",,sem_candidato_semantico_confiavel,,,
easy,114,7022,Implante ósseo integrável - Cone Morse,,,,[],[],"[{'id': 40670, 'codigo': 7022, 'nome': 'Implante ¢sseo integr vel - Cone Morse', 'score': 0.9444}, {'id': 40672, 'codigo': 7020, 'nome': 'Implante ¢sseo integr vel - Standard', 'score': 0.7429}, {'id': 40671, 'codigo': 7021, 'nome': 'Implante ¢sseo integr vel - H. Interno', 'score': 0.7042}]",,sem_candidato_semantico_confiavel,,,
easy,115,7021,Implante ósseo integrável - H. Interno,,,,[],[],"[{'id': 40671, 'codigo': 7021, 'nome': 'Implante ¢sseo integr vel - H. Interno', 'score': 0.9429}, {'id': 40672, 'codigo': 7020, 'nome': 'Implante ¢sseo integr vel - Standard', 'score': 0.7536}, {'id': 40670, 'codigo': 7022, 'nome': 'Implante ¢sseo integr vel - Cone Morse', 'score': 0.7324}]",,sem_candidato_semantico_confiavel,,,
easy,116,7020,Implante ósseo integrável - Standard,,,,[],[],"[{'id': 40672, 'codigo': 7020, 'nome': 'Implante ¢sseo integr vel - Standard', 'score': 0.9412}, {'id': 40671, 'codigo': 7021, 'nome': 'Implante ¢sseo integr vel - H. Interno', 'score': 0.7536}, {'id': 40670, 'codigo': 7022, 'nome': 'Implante ¢sseo integr vel - Cone Morse', 'score': 0.7143}]",,sem_candidato_semantico_confiavel,,,
easy,117,7030,Remoção de implante,,,,[],[],"[{'id': 40673, 'codigo': 7030, 'nome': 'Remo\x87Æo de implante', 'score': 0.8947}, {'id': 40676, 'codigo': 3020, 'nome': 'Abertura de implante - (Plastia)', 'score': 0.5532}, {'id': 40810, 'codigo': 255, 'nome': 'BotÆo de Nance', 'score': 0.5455}]",,sem_candidato_semantico_confiavel,,,
easy,123,3050,Aumento de Coroa Clínica - (Osteotomia e deslize apical),,,,[],[],"[{'id': 40679, 'codigo': 3050, 'nome': 'Aumento de Coroa Cl¡nica - (Osteotomia e deslize apical)', 'score': 0.9808}, {'id': 40680, 'codigo': 3060, 'nome': 'Aumento de Coroa Cl¡nica - (Osteotomia)', 'score': 0.7816}, {'id': 40681, 'codigo': 3070, 'nome': 'Aumento de Coroa Cl¡nica - (Plastia)', 'score': 0.6667}]",,sem_candidato_semantico_confiavel,,,
easy,124,3060,Aumento de Coroa Clínica - (Osteotomia),,,,[],[],"[{'id': 40680, 'codigo': 3060, 'nome': 'Aumento de Coroa Cl¡nica - (Osteotomia)', 'score': 0.9714}, {'id': 40681, 'codigo': 3070, 'nome': 'Aumento de Coroa Cl¡nica - (Plastia)', 'score': 0.8358}, {'id': 40679, 'codigo': 3050, 'nome': 'Aumento de Coroa Cl¡nica - (Osteotomia e deslize apical)', 'score': 0.7816}]",,sem_candidato_semantico_confiavel,,,
easy,125,3070,Aumento de Coroa Clínica - (Plastia),,,,[],[],"[{'id': 40681, 'codigo': 3070, 'nome': 'Aumento de Coroa Cl¡nica - (Plastia)', 'score': 0.9688}, {'id': 40680, 'codigo': 3060, 'nome': 'Aumento de Coroa Cl¡nica - (Osteotomia)', 'score': 0.8358}, {'id': 40679, 'codigo': 3050, 'nome': 'Aumento de Coroa Cl¡nica - (Osteotomia e deslize apical)', 'score': 0.6667}]",,sem_candidato_semantico_confiavel,,,
easy,127,3090,Cirurgia para colagem de botão Ortodôntico,,,,[],[],"[{'id': 40683, 'codigo': 3090, 'nome': 'Cirurgia para colagem de botÆo Ortod\x93ntico', 'score': 0.9524}, {'id': 40684, 'codigo': 3100, 'nome': 'Cirurgia para colagem de botÆo Ortod\x93ntico com osteotomia', 'score': 0.8081}, {'id': 40563, 'codigo': 6060, 'nome': 'Cirurgia para Osteoma e Odontoma', 'score': 0.6216}]",,sem_candidato_semantico_confiavel,,,
easy,128,3100,Cirurgia para colagem de botão Ortodôntico com osteotomia,,,,[],[],"[{'id': 40684, 'codigo': 3100, 'nome': 'Cirurgia para colagem de botÆo Ortod\x93ntico com osteotomia', 'score': 0.9649}, {'id': 40683, 'codigo': 3090, 'nome': 'Cirurgia para colagem de botÆo Ortod\x93ntico', 'score': 0.8081}, {'id': 40562, 'codigo': 6050, 'nome': 'Cirurgia para Microstomia', 'score': 0.5854}]",,sem_candidato_semantico_confiavel,,,
easy,129,3110,Cirurgia para Odonto-secção - (por elemento),,,,[],[],"[{'id': 40685, 'codigo': 3110, 'nome': 'Cirurgia para Odonto-sec\x87Æo - (por elemento)', 'score': 0.95}, {'id': 40689, 'codigo': 3150, 'nome': 'Cirurgia Periodontal a retalho - (por segmento)', 'score': 0.7229}, {'id': 40688, 'codigo': 3140, 'nome': 'Cirurgia Periodontal a retalho - (1 elemento)', 'score': 0.6667}]",,sem_candidato_semantico_confiavel,,,
easy,131,3130,Enxerto de conjuntivo / tunelização,,,,[],[],"[{'id': 40687, 'codigo': 3130, 'nome': 'Enxerto de conjuntivo / tuneliza\x87Æo', 'score': 0.9394}, {'id': 40691, 'codigo': 3170, 'nome': 'Enxerto de Tecido Conjuntivo', 'score': 0.6885}, {'id': 40692, 'codigo': 3180, 'nome': 'Enxerto Gengival Livre', 'score': 0.5455}]",,sem_candidato_semantico_confiavel,,,
easy,137,3190,Enxerto Osseo RTG - (Regeneração Tecidual Guiada),,,,[],[],"[{'id': 40693, 'codigo': 3190, 'nome': 'Enxerto Osseo RTG - (Regenera\x87Æo Tecidual Guiada)', 'score': 0.9556}, {'id': 40892, 'codigo': 7070, 'nome': 'Regenera\x87Æo ¢ssea guiada - ROG', 'score': 0.5205}, {'id': 40667, 'codigo': 7040, 'nome': 'Enxerto Osseo Particulado + Membrana colageno.', 'score': 0.4889}]",,sem_candidato_semantico_confiavel,,,
easy,143,3250,Frenotomia Lábial Inferior,,,,[],[],"[{'id': 40699, 'codigo': 3250, 'nome': 'Frenotomia L bial Inferior', 'score': 0.9615}, {'id': 40697, 'codigo': 3230, 'nome': 'Frenectomia labial inferior', 'score': 0.9057}, {'id': 40700, 'codigo': 3260, 'nome': 'Frenotomia L bial Superior', 'score': 0.8462}]",,sem_candidato_semantico_confiavel,,,
easy,144,3260,Frenotomia Lábial Superior,,,,[],[],"[{'id': 40700, 'codigo': 3260, 'nome': 'Frenotomia L bial Superior', 'score': 0.9615}, {'id': 40698, 'codigo': 3240, 'nome': 'Frenectomia labial superior', 'score': 0.9057}, {'id': 40699, 'codigo': 3250, 'nome': 'Frenotomia L bial Inferior', 'score': 0.8462}]",,sem_candidato_semantico_confiavel,,,
easy,150,3320,Manutenção Periodontal - (por sessão),,,,[],[],"[{'id': 40706, 'codigo': 3320, 'nome': 'Manuten\x87Æo Periodontal - (por sessÆo)', 'score': 0.9091}, {'id': 40596, 'codigo': 5010, 'nome': 'Ajuste oclusal - (por sessÆo)', 'score': 0.5862}, {'id': 40689, 'codigo': 3150, 'nome': 'Cirurgia Periodontal a retalho - (por segmento)', 'score': 0.5526}]",,sem_candidato_semantico_confiavel,,,
easy,153,3350,Remoção de Fatores de Retenção - (por segmento),,,,[],[],"[{'id': 40709, 'codigo': 3350, 'nome': 'Remo\x87Æo de Fatores de Reten\x87Æo - (por segmento)', 'score': 0.907}, {'id': 40689, 'codigo': 3150, 'nome': 'Cirurgia Periodontal a retalho - (por segmento)', 'score': 0.5581}, {'id': 40713, 'codigo': 1010, 'nome': 'Aplica\x87Æo de Fl£or Verniz - (por elemento)', 'score': 0.5432}]",,sem_candidato_semantico_confiavel,,,
easy,156,1000,Aplicação de Cariostático - (sessão),,,,[],[],"[{'id': 40712, 'codigo': 1000, 'nome': 'Aplica\x87Æo de Cariost tico - (sessÆo)', 'score': 0.875}, {'id': 40587, 'codigo': 6300, 'nome': 'Marzupializa\x87Æo de cisto', 'score': 0.5357}, {'id': 40878, 'codigo': 323, 'nome': 'Alinhadores Est\x82ticos', 'score': 0.5283}]",,sem_candidato_semantico_confiavel,,,
easy,157,1010,Aplicação de Flúor Verniz - (por elemento),,,,[],[],"[{'id': 40713, 'codigo': 1010, 'nome': 'Aplica\x87Æo de Fl£or Verniz - (por elemento)', 'score': 0.9211}, {'id': 40714, 'codigo': 1020, 'nome': 'Aplica\x87Æo de Selnate Oclusa Invasivo - (por elemento)', 'score': 0.6667}, {'id': 40601, 'codigo': 5060, 'nome': 'Dessensibiliza\x87Æo dent ria - (por elemento)', 'score': 0.5974}]",,sem_candidato_semantico_confiavel,,,
easy,158,1020,Aplicação de Selnate Oclusa Invasivo - (por elemento),,,,[],[],"[{'id': 40714, 'codigo': 1020, 'nome': 'Aplica\x87Æo de Selnate Oclusa Invasivo - (por elemento)', 'score': 0.9592}, {'id': 40713, 'codigo': 1010, 'nome': 'Aplica\x87Æo de Fl£or Verniz - (por elemento)', 'score': 0.6207}, {'id': 40708, 'codigo': 3340, 'nome': 'Raspagem Supra-gengival - (por segmento)', 'score': 0.5412}]",,sem_candidato_semantico_confiavel,,,
easy,159,1030,Aplicação Tópica de Flúor,,,,[],[],"[{'id': 40715, 'codigo': 1030, 'nome': 'Aplica\x87Æo T¢pica de Fl£or', 'score': 0.84}, {'id': 40854, 'codigo': 299, 'nome': 'Placa de Eschler', 'score': 0.5366}, {'id': 40860, 'codigo': 305, 'nome': 'Placa de Roberts', 'score': 0.5366}]",,sem_candidato_semantico_confiavel,,,
easy,160,1040,Controle da Placa Bacteriana - (por sessão),,,,[],[],"[{'id': 40716, 'codigo': 1040, 'nome': 'Controle da Placa Bacteriana - (por sessÆo)', 'score': 0.9744}, {'id': 40816, 'codigo': 261, 'nome': 'Conten\x87Æo m¢vel - (Placa de acet to)', 'score': 0.507}, {'id': 40732, 'codigo': 8100, 'nome': 'Coroa Metal-free sob implante - (Cerampress)', 'score': 0.5063}]",,sem_candidato_semantico_confiavel,,,
easy,161,1050,Instrução de Higiene Oral - (I.H.O.),,,,[],[],"[{'id': 40717, 'codigo': 1050, 'nome': 'Instru\x87Æo de Higiene Oral - (I.H.O.)', 'score': 0.9355}, {'id': 40560, 'codigo': 6030, 'nome': 'Cirurgia de Hipertrofia de L bio', 'score': 0.5079}, {'id': 40655, 'codigo': 2030, 'nome': 'Cimenta\x87Æo de Pr¢tese Parcial Fixa', 'score': 0.4923}]",,sem_candidato_semantico_confiavel,,,
easy,162,1060,Profilaxia - (Polimento com taça de borracha),,,,[],[],"[{'id': 40718, 'codigo': 1060, 'nome': 'Profilaxia - (Polimento com ta\x87a de borracha)', 'score': 0.9756}, {'id': 40719, 'codigo': 1070, 'nome': 'Profilaxia - (Ultrason e Jato de Bicarbonato)', 'score': 0.5366}, {'id': 40593, 'codigo': 6360, 'nome': 'Tratamento de hemorragia', 'score': 0.5231}]",,sem_candidato_semantico_confiavel,,,
easy,165,1090,Teste de Risco de Cárie,,,,[],[],"[{'id': 40721, 'codigo': 1090, 'nome': 'Teste de Risco de C rie', 'score': 0.9565}, {'id': 40720, 'codigo': 1080, 'nome': 'Teste de fluxo salivar', 'score': 0.5333}, {'id': 40574, 'codigo': 6170, 'nome': 'ExcisÆo de Mucocele', 'score': 0.4762}]",,sem_candidato_semantico_confiavel,,,
easy,168,8020,Conserto de Prótese Total e Parcial,,,,[],[],"[{'id': 40724, 'codigo': 8020, 'nome': 'Conserto de Pr¢tese Total e Parcial', 'score': 0.9714}, {'id': 40774, 'codigo': 8460, 'nome': 'Reembasamento Pr¢tese Total ou Parcial', 'score': 0.6849}, {'id': 40655, 'codigo': 2030, 'nome': 'Cimenta\x87Æo de Pr¢tese Parcial Fixa', 'score': 0.6377}]",,sem_candidato_semantico_confiavel,,,
easy,180,8140,Coroa metalo-cerâmica,,,,[],[],"[{'id': 40736, 'codigo': 8140, 'nome': 'Coroa metalo-cer\x83mica', 'score': 0.9524}, {'id': 40737, 'codigo': 8150, 'nome': 'Coroa Metalo-cer\x83mica sob implante', 'score': 0.7273}, {'id': 40729, 'codigo': 8070, 'nome': 'Coroa Metal-free - (Inceram)', 'score': 0.7111}]",,sem_candidato_semantico_confiavel,,,
easy,181,8150,Coroa Metalo-cerâmica sob implante,,,,[],[],"[{'id': 40737, 'codigo': 8150, 'nome': 'Coroa Metalo-cer\x83mica sob implante', 'score': 0.9706}, {'id': 40727, 'codigo': 8050, 'nome': 'Coroa em Resina sob implante', 'score': 0.7419}, {'id': 40733, 'codigo': 8110, 'nome': 'Coroa Metal-free sob implante - (Inceram)', 'score': 0.7324}]",,sem_candidato_semantico_confiavel,,,
easy,182,8160,Coroa Provisória Imediata,,,,[],[],"[{'id': 40738, 'codigo': 8160, 'nome': 'Coroa Provis¢ria Imediata', 'score': 0.96}, {'id': 40883, 'codigo': 8171, 'nome': 'Coroa Provis¢ria Imediata sob implante', 'score': 0.7619}, {'id': 40742, 'codigo': 8190, 'nome': 'Coroa Provis¢ria de Laborat¢rio', 'score': 0.6786}]",,sem_candidato_semantico_confiavel,,,
easy,183,8161,Coroa Provisória de Onlay / Inlay,,,,[],[],"[{'id': 40739, 'codigo': 8161, 'nome': 'Coroa Provis¢ria de Onlay / Inlay', 'score': 0.9677}, {'id': 40742, 'codigo': 8190, 'nome': 'Coroa Provis¢ria de Laborat¢rio', 'score': 0.7097}, {'id': 40738, 'codigo': 8160, 'nome': 'Coroa Provis¢ria Imediata', 'score': 0.6786}]",,sem_candidato_semantico_confiavel,,,
easy,184,8170,Coroa Provisória de Laboratório sob implante,,,,[],[],"[{'id': 40740, 'codigo': 8170, 'nome': 'Coroa Provis¢ria de Laborat¢rio sob implante', 'score': 0.9545}, {'id': 40883, 'codigo': 8171, 'nome': 'Coroa Provis¢ria Imediata sob implante', 'score': 0.7805}, {'id': 40742, 'codigo': 8190, 'nome': 'Coroa Provis¢ria de Laborat¢rio', 'score': 0.7733}]",,sem_candidato_semantico_confiavel,,,
easy,185,8180,Coroa metálica total,,,,[],[],"[{'id': 40741, 'codigo': 8180, 'nome': 'Coroa met lica total', 'score': 0.95}, {'id': 40736, 'codigo': 8140, 'nome': 'Coroa metalo-cer\x83mica', 'score': 0.6341}, {'id': 40638, 'codigo': 4140, 'nome': 'Remo\x87Æo de Coroal Total', 'score': 0.5581}]",,sem_candidato_semantico_confiavel,,,
easy,186,8190,Coroa Provisória de Laboratório,,,,[],[],"[{'id': 40742, 'codigo': 8190, 'nome': 'Coroa Provis¢ria de Laborat¢rio', 'score': 0.9355}, {'id': 40740, 'codigo': 8170, 'nome': 'Coroa Provis¢ria de Laborat¢rio sob implante', 'score': 0.7733}, {'id': 40739, 'codigo': 8161, 'nome': 'Coroa Provis¢ria de Onlay / Inlay', 'score': 0.7097}]",,sem_candidato_semantico_confiavel,,,
easy,188,8481,E-MAX - Restauração Onlay / Inlay em Dissilicato de lítio,,,,[],[],"[{'id': 40744, 'codigo': 8481, 'nome': 'E-MAX - Restaura\x87Æo Onlay / Inlay em Dissilicato de l¡tio', 'score': 0.9434}, {'id': 40777, 'codigo': 8490, 'nome': 'Restaura\x87Æo Onlay / Inlay em Ceromero', 'score': 0.6591}, {'id': 40888, 'codigo': 8482, 'nome': 'E-MAX - Jaqueta pura em dissilicato', 'score': 0.6279}]",,sem_candidato_semantico_confiavel,,,
easy,189,8200,Enceramento de diagnóstico - (por elemento),,,,[],[],"[{'id': 40745, 'codigo': 8200, 'nome': 'Enceramento de diagn¢stico - (por elemento)', 'score': 0.9744}, {'id': 40746, 'codigo': 8210, 'nome': 'Enceramento de diagn¢stico por elemento sob implante', 'score': 0.8352}, {'id': 40694, 'codigo': 3200, 'nome': 'Enxerto Pediculado - (por elemento)', 'score': 0.7143}]",,sem_candidato_semantico_confiavel,,,
easy,190,8210,Enceramento de diagnóstico por elemento sob implante,,,,[],[],"[{'id': 40746, 'codigo': 8210, 'nome': 'Enceramento de diagn¢stico por elemento sob implante', 'score': 0.9808}, {'id': 40745, 'codigo': 8200, 'nome': 'Enceramento de diagn¢stico - (por elemento)', 'score': 0.8352}, {'id': 40694, 'codigo': 3200, 'nome': 'Enxerto Pediculado - (por elemento)', 'score': 0.6024}]",,sem_candidato_semantico_confiavel,,,
easy,194,8250,Jig ou Front-Platô,,,,[],[],"[{'id': 40750, 'codigo': 8250, 'nome': 'Jig ou Front-Plat\x93', 'score': 0.9444}, {'id': 40824, 'codigo': 269, 'nome': 'Djuntor palatino', 'score': 0.5294}, {'id': 40840, 'codigo': 285, 'nome': 'Palatina ou arco lingual', 'score': 0.4286}]",,sem_candidato_semantico_confiavel,,,
easy,195,8151,Munhão Universal - CM,,,,[],[],"[{'id': 40751, 'codigo': 8151, 'nome': 'MunhÆo Universal - CM', 'score': 0.9474}, {'id': 40838, 'codigo': 283, 'nome': 'Mentoneira', 'score': 0.4828}, {'id': 40690, 'codigo': 3160, 'nome': 'Cunha Distal ou Proximal', 'score': 0.4651}]",,sem_candidato_semantico_confiavel,,,
easy,196,8270,Núcleo Metal-free estético,,,,[],[],"[{'id': 40752, 'codigo': 8270, 'nome': 'N£cleo Metal-free est\x82tico', 'score': 0.9231}, {'id': 40728, 'codigo': 8060, 'nome': 'Coroa Metal-free - (Cerampress)', 'score': 0.6038}, {'id': 40729, 'codigo': 8070, 'nome': 'Coroa Metal-free - (Inceram)', 'score': 0.6}]",,sem_candidato_semantico_confiavel,,,
easy,197,8260,Núcleo Metálico-fundido,,,,[],[],"[{'id': 40753, 'codigo': 8260, 'nome': 'N£cleo Met lico-fundido', 'score': 0.913}, {'id': 40890, 'codigo': 8261, 'nome': 'N£cleo Met lico fundido bi-partido', 'score': 0.7368}, {'id': 40654, 'codigo': 2020, 'nome': 'Cimenta\x87Æo de N£cleo Met lico Fundido', 'score': 0.7}]",,sem_candidato_semantico_confiavel,,,
easy,200,8300,Placa para Bruxismo Acrílica,,,,[],[],"[{'id': 40755, 'codigo': 8300, 'nome': 'Placa para Bruxismo Acr¡lica', 'score': 0.9643}, {'id': 40756, 'codigo': 8305, 'nome': 'Placa para Bruxismo Mista - (Erkoflex)', 'score': 0.7419}, {'id': 40873, 'codigo': 8315, 'nome': 'Placa para Ortose', 'score': 0.5778}]",,sem_candidato_semantico_confiavel,,,
easy,203,8320,Prótese Parcial Fixa Adesiva Metal-free,,,,[],[],"[{'id': 40758, 'codigo': 8320, 'nome': 'Pr¢tese Parcial Fixa Adesiva Metal-free', 'score': 0.9744}, {'id': 40759, 'codigo': 8330, 'nome': 'Pr¢tese Parcial Fixa Acrilica sob Implante', 'score': 0.642}, {'id': 40760, 'codigo': 8340, 'nome': 'Pr¢tese Parcial Fixa Metalo-cer\x83mica - (1 P\x93ntico)', 'score': 0.6353}]",,sem_candidato_semantico_confiavel,,,
easy,204,8330,Prótese Parcial Fixa Acrilica sob Implante,,,,[],[],"[{'id': 40759, 'codigo': 8330, 'nome': 'Pr¢tese Parcial Fixa Acrilica sob Implante', 'score': 0.9762}, {'id': 40760, 'codigo': 8340, 'nome': 'Pr¢tese Parcial Fixa Metalo-cer\x83mica - (1 P\x93ntico)', 'score': 0.7045}, {'id': 40761, 'codigo': 8350, 'nome': 'Pr¢tese Parcial Fixa Metalo-cer\x83mica - (2 P\x93nticos)', 'score': 0.6966}]",,sem_candidato_semantico_confiavel,,,
easy,205,8340,Prótese Parcial Fixa Metalo-cerâmica - (1 Pôntico),,,,[],[],"[{'id': 40760, 'codigo': 8340, 'nome': 'Pr¢tese Parcial Fixa Metalo-cer\x83mica - (1 P\x93ntico)', 'score': 0.9348}, {'id': 40761, 'codigo': 8350, 'nome': 'Pr¢tese Parcial Fixa Metalo-cer\x83mica - (2 P\x93nticos)', 'score': 0.9032}, {'id': 40762, 'codigo': 8360, 'nome': 'Pr¢tese Parcial Fixa Metalo-plastica - (1 P\x93ntico)', 'score': 0.8478}]",,sem_candidato_semantico_confiavel,,,
easy,206,8350,Prótese Parcial Fixa Metalo-cerâmica - (2 Pônticos),,,,[],[],"[{'id': 40761, 'codigo': 8350, 'nome': 'Pr¢tese Parcial Fixa Metalo-cer\x83mica - (2 P\x93nticos)', 'score': 0.9362}, {'id': 40760, 'codigo': 8340, 'nome': 'Pr¢tese Parcial Fixa Metalo-cer\x83mica - (1 P\x93ntico)', 'score': 0.9032}, {'id': 40763, 'codigo': 8361, 'nome': 'Pr¢tese Parcial Fixa Metalo-plastica - (2 P\x93nticos)', 'score': 0.8511}]",,sem_candidato_semantico_confiavel,,,
easy,207,8360,Prótese Parcial Fixa Metalo-plastica - (1 Pôntico),,,,[],[],"[{'id': 40762, 'codigo': 8360, 'nome': 'Pr¢tese Parcial Fixa Metalo-plastica - (1 P\x93ntico)', 'score': 0.9565}, {'id': 40763, 'codigo': 8361, 'nome': 'Pr¢tese Parcial Fixa Metalo-plastica - (2 P\x93nticos)', 'score': 0.9247}, {'id': 40760, 'codigo': 8340, 'nome': 'Pr¢tese Parcial Fixa Metalo-cer\x83mica - (1 P\x93ntico)', 'score': 0.8478}]",,sem_candidato_semantico_confiavel,,,
easy,208,8361,Prótese Parcial Fixa Metalo-plastica - (2 Pônticos),,,,[],[],"[{'id': 40763, 'codigo': 8361, 'nome': 'Pr¢tese Parcial Fixa Metalo-plastica - (2 P\x93nticos)', 'score': 0.9574}, {'id': 40762, 'codigo': 8360, 'nome': 'Pr¢tese Parcial Fixa Metalo-plastica - (1 P\x93ntico)', 'score': 0.9247}, {'id': 40761, 'codigo': 8350, 'nome': 'Pr¢tese Parcial Fixa Metalo-cer\x83mica - (2 P\x93nticos)', 'score': 0.8511}]",,sem_candidato_semantico_confiavel,,,
easy,209,8370,Prótese Parcial Fixa Provisória - (1 Pôntico),,,,[],[],"[{'id': 40764, 'codigo': 8370, 'nome': 'Pr¢tese Parcial Fixa Provis¢ria - (1 P\x93ntico)', 'score': 0.9268}, {'id': 40760, 'codigo': 8340, 'nome': 'Pr¢tese Parcial Fixa Metalo-cer\x83mica - (1 P\x93ntico)', 'score': 0.7356}, {'id': 40762, 'codigo': 8360, 'nome': 'Pr¢tese Parcial Fixa Metalo-plastica - (1 P\x93ntico)', 'score': 0.7356}]",,sem_candidato_semantico_confiavel,,,
easy,210,8380,Prótese Parcial Removível - (Importada) / (por arcada),,,,[],[],"[{'id': 40765, 'codigo': 8380, 'nome': 'Pr¢tese Parcial Remov¡vel - (Importada) / (por arcada)', 'score': 0.9565}, {'id': 40766, 'codigo': 8390, 'nome': 'Pr¢tese Parcial Remov¡vel - (por arcada)', 'score': 0.8293}, {'id': 40767, 'codigo': 8400, 'nome': 'Pr¢tese Parcial Remov¡vel Provis¢ria - (por arcada)', 'score': 0.8172}]",,sem_candidato_semantico_confiavel,,,
